epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
28,0.8678666353225708,0.6459358930587769,0.5365124344825745,0.059614382684230804,0.5247622728347778,0.11636529117822647,0.088782399892807,0.5472187995910645
29,0.8744716048240662,0.6450031399726868,0.5358058214187622,0.05791620537638664,0.5153124332427979,0.12669524550437927,0.0938170850276947,0.43829846382141113
30,0.8748716115951538,0.6440367698669434,0.5330842733383179,0.05993673950433731,0.11127234250307083,0.05825278162956238,0.032582838088274,0.6429222226142883
31,0.8599923253059387,0.6269698739051819,0.5145384073257446,0.06529533118009567,0.5310022234916687,0.1589772254228592,0.11424244940280914,0.40333929657936096
32,0.8702160716056824,0.6211163401603699,0.5095945596694946,0.06118496134877205,0.5078920722007751,0.1593283861875534,0.11134330928325653,0.42094331979751587
33,0.8680172562599182,0.6361675262451172,0.521278977394104,0.061253707855939865,0.5100645422935486,0.13980944454669952,0.09930888563394547,0.5567203164100647
34,0.8801218271255493,0.6462077498435974,0.5368329882621765,0.05488552525639534,0.5134903788566589,0.14590220153331757,0.10418349504470825,0.44008147716522217
35,0.8822934031486511,0.6561166644096375,0.5499998927116394,0.053852297365665436,0.5465645790100098,0.19110718369483948,0.13111376762390137,0.3753957152366638
36,0.8768052458763123,0.6569095849990845,0.5496713519096375,0.055978983640670776,0.5909976363182068,0.2304721474647522,0.16352146863937378,0.30189281702041626
37,0.8782352209091187,0.6540188789367676,0.5458828210830688,0.055301226675510406,0.6064763069152832,0.2938045859336853,0.20608165860176086,0.2417546510696411
38,0.8833916187286377,0.6572656035423279,0.553021252155304,0.05307777598500252,0.6456469893455505,0.3086397647857666,0.22131669521331787,0.23298649489879608
39,0.8818414807319641,0.6414194703102112,0.5326067209243774,0.05473388358950615,0.6328451633453369,0.3017646074295044,0.213422954082489,0.2227807343006134
40,0.8836654424667358,0.6642971038818359,0.5606019496917725,0.052622899413108826,0.6533111929893494,0.3816424608230591,0.2780885398387909,0.207315132021904
41,0.885103166103363,0.6609483361244202,0.5573890209197998,0.05294809862971306,0.795741081237793,0.4701102375984192,0.36615628004074097,0.12044905871152878
42,0.8902138471603394,0.6683232188224792,0.5665612816810608,0.05008092150092125,0.8084444403648376,0.517704963684082,0.3937450349330902,0.09708984196186066
43,0.8908179402351379,0.6704472303390503,0.5681062340736389,0.04976627975702286,0.7174486517906189,0.48216354846954346,0.3561778962612152,0.15273818373680115
44,0.8916404843330383,0.6705769896507263,0.5679938793182373,0.04991616681218147,0.7963082790374756,0.5534377098083496,0.423339307308197,0.1026628315448761
45,0.8982596397399902,0.6743252277374268,0.5745161771774292,0.04644995182752609,0.8159093260765076,0.5722192525863647,0.4454783797264099,0.09051217883825302
46,0.8928399682044983,0.6768845915794373,0.5765693783760071,0.04871774837374687,0.7738154530525208,0.5667120814323425,0.44030240178108215,0.11384172737598419
47,0.9020931124687195,0.687640368938446,0.5911601781845093,0.044711384922266006,0.8443025946617126,0.613098680973053,0.4953269362449646,0.08568943291902542
48,0.9005515575408936,0.6763362288475037,0.5784971714019775,0.045366235077381134,0.8336024284362793,0.6337634921073914,0.5233551263809204,0.08544053137302399
49,0.8967152237892151,0.6804502010345459,0.5818015933036804,0.047239746898412704,0.8447268009185791,0.6327664852142334,0.5188928842544556,0.0820140689611435
50,0.8961405754089355,0.671466052532196,0.5735669136047363,0.04869382828474045,0.811937153339386,0.6165817379951477,0.5007675886154175,0.10211018472909927
51,0.8925063610076904,0.6692259311676025,0.5683640837669373,0.04900739714503288,0.8211463689804077,0.6090349555015564,0.4882337152957916,0.08858940005302429
52,0.9027075171470642,0.6829962730407715,0.5864967703819275,0.04433383047580719,0.8390418887138367,0.6441784501075745,0.533754825592041,0.08286015689373016
53,0.8992929458618164,0.6843357682228088,0.5860889554023743,0.04541962966322899,0.8178518414497375,0.6376363039016724,0.525507926940918,0.08868537098169327
54,0.9005028009414673,0.686623752117157,0.5901812314987183,0.04524455964565277,0.8571005463600159,0.6657134294509888,0.5609487891197205,0.07447513937950134
55,0.9058952331542969,0.6867906451225281,0.5913189053535461,0.043080780655145645,0.8340224027633667,0.647190511226654,0.5374588966369629,0.098789744079113
56,0.90059894323349,0.6865256428718567,0.5899314284324646,0.04448194056749344,0.8471640944480896,0.6561303734779358,0.5483354330062866,0.07883671671152115
57,0.9069620370864868,0.6890707612037659,0.5939879417419434,0.04261956363916397,0.803087592124939,0.623784601688385,0.5073180198669434,0.10132036358118057
58,0.9077422022819519,0.6888236999511719,0.5940682888031006,0.041374340653419495,0.8546764254570007,0.6503478288650513,0.5399101972579956,0.07538163661956787
59,0.9071236252784729,0.7001054286956787,0.6070729494094849,0.042023077607154846,0.8511894345283508,0.6533284783363342,0.544532299041748,0.07769189774990082
