epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
31,0.8645543456077576,0.7054386734962463,0.6101749539375305,0.414021760225296,0.5248223543167114,0.11317944526672363,0.08768786489963531,1.0898847579956055
32,0.8640644550323486,0.6882007718086243,0.5938203930854797,0.4291720986366272,0.5138132572174072,0.11325766146183014,0.08589053153991699,1.1337567567825317
33,0.8731103539466858,0.7114465832710266,0.6174375414848328,0.40512335300445557,0.5313563346862793,0.13538821041584015,0.09938742220401764,1.0212485790252686
34,0.865314245223999,0.71421217918396,0.6161549091339111,0.4087977111339569,0.5103782415390015,0.11484246701002121,0.08667182922363281,1.082360029220581
35,0.8625409603118896,0.6968514919281006,0.5977567434310913,0.4284966289997101,0.5311164855957031,0.13810010254383087,0.10035218298435211,1.0206316709518433
36,0.8592166900634766,0.7019298076629639,0.603816032409668,0.42110583186149597,0.5273668766021729,0.11713436245918274,0.08950809389352798,1.0747138261795044
37,0.8629570007324219,0.6992613077163696,0.6006786823272705,0.4252610206604004,0.5833189487457275,0.2672736346721649,0.1878553032875061,0.9283270835876465
38,0.8687180876731873,0.7026670575141907,0.6067506074905396,0.4190647304058075,0.5329750776290894,0.16600747406482697,0.11675061285495758,1.0391697883605957
39,0.8746625185012817,0.7145307660102844,0.6233953833580017,0.40110039710998535,0.7003209590911865,0.4172345697879791,0.3141111731529236,0.7542561292648315
40,0.8721269965171814,0.7079317569732666,0.6146242022514343,0.40896767377853394,0.7260090112686157,0.4490402340888977,0.336351603269577,0.7266684770584106
41,0.8695216774940491,0.7108910083770752,0.6155368685722351,0.40818706154823303,0.7099374532699585,0.4433441460132599,0.33428630232810974,0.7275082468986511
42,0.8728731870651245,0.7028958201408386,0.6125208139419556,0.41131123900413513,0.7818725109100342,0.5244947075843811,0.42147374153137207,0.6428937911987305
43,0.8658910989761353,0.7115069031715393,0.6134169697761536,0.41073647141456604,0.7469469308853149,0.46196573972702026,0.36050382256507874,0.7024810910224915
44,0.8655199408531189,0.7022753953933716,0.6056433916091919,0.420585036277771,0.7524495124816895,0.5350657105445862,0.4177752435207367,0.6352657675743103
45,0.8691795468330383,0.703012228012085,0.6056645512580872,0.4185945987701416,0.7856172323226929,0.5621960759162903,0.4455077350139618,0.5993125438690186
46,0.8720201849937439,0.7112124562263489,0.613916277885437,0.41022467613220215,0.7073454856872559,0.4188590347766876,0.3170149624347687,0.7445467114448547
47,0.8621416687965393,0.7052024006843567,0.605502724647522,0.4222765862941742,0.8028676509857178,0.6617887616157532,0.5465246438980103,0.5022323131561279
48,0.8671374917030334,0.7145160436630249,0.6192669868469238,0.40565159916877747,0.7980653047561646,0.5276104807853699,0.4327101707458496,0.6363481283187866
49,0.8721079230308533,0.7191387414932251,0.6251558065414429,0.4001557528972626,0.79017174243927,0.5117562413215637,0.41583675146102905,0.6364650726318359
50,0.8701310753822327,0.721535325050354,0.6225985884666443,0.401343435049057,0.8381783962249756,0.6688749194145203,0.5682706832885742,0.466543048620224
51,0.8722911477088928,0.7099878191947937,0.6158056855201721,0.4083133339881897,0.8507001399993896,0.6814365983009338,0.5834463834762573,0.4457687735557556
52,0.8743805289268494,0.7015866637229919,0.6108055114746094,0.4127025008201599,0.797075629234314,0.6345647573471069,0.5297274589538574,0.508987545967102
53,0.8726702928543091,0.7288421392440796,0.6340010166168213,0.3890368640422821,0.8522844314575195,0.6950184106826782,0.6008525490760803,0.42762845754623413
54,0.8728734850883484,0.7267579436302185,0.6318891644477844,0.39312508702278137,0.8459935188293457,0.6817985773086548,0.5827733874320984,0.4490329921245575
55,0.8820936679840088,0.7080141305923462,0.6173931360244751,0.40470415353775024,0.8345643281936646,0.6828712224960327,0.5839190483093262,0.4520165026187897
56,0.8677709698677063,0.7208216786384583,0.621869683265686,0.4041321873664856,0.8415819406509399,0.6809074878692627,0.5846952199935913,0.44842439889907837
57,0.8726481199264526,0.7198075652122498,0.6319172978401184,0.39143669605255127,0.8403738737106323,0.6955869793891907,0.5970718264579773,0.4377269744873047
58,0.8781899213790894,0.725541889667511,0.6295953989028931,0.393539696931839,0.845901608467102,0.6890848875045776,0.5863744020462036,0.4414927065372467
59,0.8827976584434509,0.7272455096244812,0.6352137923240662,0.3867911398410797,0.8512281179428101,0.6903519034385681,0.5892825722694397,0.44042304158210754
