epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
27,0.8606681823730469,0.5195424556732178,0.3890085518360138,0.007043652702122927,0.534048855304718,0.16384118795394897,0.10873372852802277,0.1155618205666542
28,0.8575716614723206,0.5099437832832336,0.3778749704360962,0.00723971938714385,0.5294525623321533,0.1801748275756836,0.11748255789279938,0.05194811522960663
29,0.8667622804641724,0.5232076048851013,0.392883837223053,0.006613950710743666,0.4943182170391083,0.169034942984581,0.10605578124523163,0.051928263157606125
30,0.8638333678245544,0.5316431522369385,0.3991262912750244,0.006737206131219864,0.5127829909324646,0.16843128204345703,0.11157861351966858,0.05432711914181709
31,0.8645578026771545,0.5220996737480164,0.3915162980556488,0.0069044497795403,0.5312305092811584,0.17421142756938934,0.1173643246293068,0.05534662306308746
32,0.8651031851768494,0.527704119682312,0.3974139392375946,0.0063422080129384995,0.5242499709129333,0.17501161992549896,0.11668644100427628,0.056822072714567184
33,0.8706227540969849,0.5448269844055176,0.41492584347724915,0.00621479656547308,0.5134215950965881,0.1821657419204712,0.12221857160329819,0.05442413315176964
34,0.8685600757598877,0.5335131883621216,0.40410754084587097,0.0062868534587323666,0.5393616557121277,0.2191275954246521,0.1466040313243866,0.048147913068532944
35,0.8750503659248352,0.5550638437271118,0.4253172278404236,0.005710439290851355,0.541959285736084,0.21465374529361725,0.14249880611896515,0.046144675463438034
36,0.8839281797409058,0.5527608394622803,0.42455047369003296,0.005447412375360727,0.5479115843772888,0.2242160141468048,0.1517203450202942,0.04717874526977539
37,0.8749717473983765,0.5535280108451843,0.4258025288581848,0.005840690806508064,0.5905851721763611,0.2617059350013733,0.17330965399742126,0.03939301520586014
38,0.87787264585495,0.5550069808959961,0.4272432327270508,0.005727814044803381,0.6277669668197632,0.29689303040504456,0.19824180006980896,0.03021850623190403
39,0.878279447555542,0.5401774048805237,0.41224685311317444,0.005723480135202408,0.6819373965263367,0.3293926417827606,0.22700750827789307,0.023163985460996628
40,0.8761275410652161,0.5562343001365662,0.4269804358482361,0.00573500944301486,0.6385878324508667,0.29964444041252136,0.2029721736907959,0.03284367546439171
41,0.8750749230384827,0.5502455234527588,0.4219251275062561,0.005879141390323639,0.6908707022666931,0.3343036472797394,0.2273646742105484,0.023237768560647964
42,0.8854672908782959,0.5580651760101318,0.431988000869751,0.005094473250210285,0.7273752093315125,0.38803762197494507,0.2663014531135559,0.01858362928032875
43,0.878216028213501,0.5602480173110962,0.43260133266448975,0.005653360392898321,0.804308295249939,0.45276138186454773,0.31869298219680786,0.013377286493778229
44,0.8867586255073547,0.5600336194038391,0.43297281861305237,0.005099178291857243,0.748603343963623,0.3862122595310211,0.2740929424762726,0.019025316461920738
45,0.8907142877578735,0.5694664120674133,0.44239020347595215,0.004861513618379831,0.7976454496383667,0.45270660519599915,0.32150107622146606,0.013661755248904228
46,0.8899050951004028,0.5723313689231873,0.4454341232776642,0.004893364384770393,0.822810173034668,0.5019174218177795,0.36947348713874817,0.011217980645596981
47,0.8887122273445129,0.5743772983551025,0.44856005907058716,0.005019482225179672,0.8272156119346619,0.5098137259483337,0.3727112114429474,0.011352425441145897
48,0.8901420831680298,0.5808048248291016,0.4541836678981781,0.004784760065376759,0.8315801024436951,0.5372762084007263,0.40334516763687134,0.011036956682801247
49,0.8872262835502625,0.5806013345718384,0.4546974301338196,0.00498636718839407,0.8282023072242737,0.5487436652183533,0.4175363779067993,0.009716887027025223
50,0.8967768549919128,0.577692985534668,0.45211300253868103,0.00457685487344861,0.857505202293396,0.5536357164382935,0.42378541827201843,0.008953562937676907
51,0.8949112892150879,0.5814222097396851,0.4558843970298767,0.004502445459365845,0.8404685854911804,0.5517848134040833,0.4235166013240814,0.010208838619291782
52,0.8978568911552429,0.5878698229789734,0.4629157781600952,0.004438125528395176,0.8448291420936584,0.5573287010192871,0.42892563343048096,0.009747717529535294
53,0.9008626937866211,0.5905096530914307,0.46665409207344055,0.00420713797211647,0.8348871469497681,0.5540517568588257,0.42593228816986084,0.009638244286179543
54,0.9009928703308105,0.6013168692588806,0.4793197512626648,0.0041703125461936,0.8469352126121521,0.5687456130981445,0.4427053928375244,0.009030568413436413
55,0.899302065372467,0.596152126789093,0.4689163863658905,0.0044784341007471085,0.8537677526473999,0.583879292011261,0.4557918310165405,0.009530195035040379
56,0.8982256054878235,0.5954656600952148,0.4698958694934845,0.004432586021721363,0.8576313853263855,0.5611840486526489,0.42881226539611816,0.00893203541636467
57,0.8995009064674377,0.5913058519363403,0.4683515131473541,0.004226344171911478,0.8566682934761047,0.5828653573989868,0.4533384442329407,0.008648251183331013
58,0.9057210087776184,0.601777970790863,0.4769692122936249,0.003923891577869654,0.8562167882919312,0.5853398442268372,0.45508289337158203,0.009673419408500195
59,0.8996198177337646,0.5836450457572937,0.46033942699432373,0.0044417958706617355,0.8462674617767334,0.5790014863014221,0.4500524401664734,0.009993857704102993
